-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.979999999999999982e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.959999999999999964e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.939999999999999947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.919999999999999929e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.899999999999999911e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.879999999999999893e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.859999999999999876e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.839999999999999858e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.819999999999999840e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.799999999999999822e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.779999999999999805e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.759999999999999787e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.739999999999999769e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.719999999999999751e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.699999999999999734e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.679999999999999716e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.659999999999999698e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
-9.639999999999999680e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,1.399999999999999911e+00
